'*', 9, 0, 4, 0, 4, 4, 1, 12
'GRAS_DATA_TITLE',   -1,'TOTAL FLUENCE'
'GRAS_DATA_TYPE',   -1,'STAT_DOUBLE'
'GRAS_MODULE_NAME',   -1,'FLUENCE'
'GRAS_MODULE_TYPE',   -1,'FLUENCE'
'Fluence','counts/cm2',    1,'Scalar fluence'
'Error','counts/cm2',    1,'Error on scalar fluence'
'Entries','',    1,'Number of entries'
'Non zero entries','',    1,'Number of non zero entries'
 1.9126e+07,  4.0726e+05,       51069,       18820
'End of Block'
'*', 33, 1, 25, 0, 6, 6, 50, 11
'GRAS HISTOGRAM 1D'
'GRAS_DATA_TITLE',   -1,'E- FLUENCE SPECTRUM'
'GRAS_DATA_TYPE',   -1,'HIST_1D'
'GRAS_MODULE_NAME',   -1,'FLUENCE'
'GRAS_MODULE_TYPE',   -1,'FLUENCE'
'HIST_ENTRIES',    1,        0, 'none'
'HIST_NAME',   -1,'FLUENCE_fluence_e-'
'HIST_SUM_ALL_BIN_VALUES',    1, 1.8312e+06, 'Y_AXIS_UNITS'
'HIST_TITLE',   -1,'FLUENCE Particle: e- Fluence spectrum in MeV'
'OVERFLOW_ENTRIES',    1,     0, 'none'
'OVERFLOW_ERROR',    1,        0, 'Y_AXIS_UNITS'
'OVERFLOW_MEAN',    1,        0, 'Y_AXIS_UNITS'
'OVERFLOW_VALUE',    1,        0, 'Y_AXIS_UNITS'
'PARTICLE_TYPE',   -1,'e-'
'UNDERFLOW_ENTRIES',    1,     0, 'none'
'UNDERFLOW_ERROR',    1,        0, 'Y_AXIS_UNITS'
'UNDERFLOW_MEAN',    1,        0, 'Y_AXIS_UNITS'
'UNDERFLOW_VALUE',    1,        0, 'Y_AXIS_UNITS'
'X_AXIS_LABEL',   -1,'ekin'
'X_AXIS_MAX',    1,    1e+12, ' '
'X_AXIS_MIN',    1,    1e-05, ' '
'X_AXIS_NBINS',    1,    50, ' '
'X_AXIS_SCALE',   -1,'log'
'X_AXIS_UNITS',   -1,'MeV'
'Y_AXIS_LABEL',   -1,'fluence'
'Y_AXIS_UNITS',   -1,'counts/cm2'
'lower','MeV',    1,'Bin lower edge'
'upper','MeV',    1,'Bin upper edge'
'mean','MeV',    1,'Bin mean'
'value','counts/cm2',    1,'Bin value'
'error','counts/cm2',    1,'Bin error'
'entries','',    1,'Bin entries'
      1e-05,  2.1878e-05,           0,           0,           0,           0
 2.1878e-05,  4.7863e-05,           0,           0,           0,           0
 4.7863e-05,  0.00010471,           0,           0,           0,           0
 0.00010471,  0.00022909,           0,      365.11,      365.11,           1
 0.00022909,  0.00050119,           0,           0,           0,           0
 0.00050119,   0.0010965,           0,      367.08,      365.11,           3
  0.0010965,   0.0023988,           0,       212.9,      105.19,           9
  0.0023988,   0.0052481,           0,      8090.4,      5190.4,          11
  0.0052481,    0.011482,           0,       28537,      7567.8,          23
   0.011482,    0.025119,           0,  2.1867e+05,       60773,          55
   0.025119,    0.054954,           0,  5.8828e+05,  1.3357e+05,          87
   0.054954,     0.12023,           0,  6.5176e+05,  1.0801e+05,         103
    0.12023,     0.26303,           0,  2.7288e+05,       34263,         107
    0.26303,     0.57544,           0,       60823,       12294,          47
    0.57544,      1.2589,           0,      1189.1,      648.02,           4
     1.2589,      2.7542,           0,           0,           0,           0
     2.7542,      6.0256,           0,           0,           0,           0
     6.0256,      13.183,           0,           0,           0,           0
     13.183,       28.84,           0,           0,           0,           0
      28.84,      63.096,           0,           0,           0,           0
     63.096,      138.04,           0,           0,           0,           0
     138.04,         302,           0,           0,           0,           0
        302,      660.69,           0,           0,           0,           0
     660.69,      1445.4,           0,           0,           0,           0
     1445.4,      3162.3,           0,           0,           0,           0
     3162.3,      6918.3,           0,           0,           0,           0
     6918.3,       15136,           0,           0,           0,           0
      15136,       33113,           0,           0,           0,           0
      33113,       72444,           0,           0,           0,           0
      72444,  1.5849e+05,           0,           0,           0,           0
 1.5849e+05,  3.4674e+05,           0,           0,           0,           0
 3.4674e+05,  7.5858e+05,           0,           0,           0,           0
 7.5858e+05,  1.6596e+06,           0,           0,           0,           0
 1.6596e+06,  3.6308e+06,           0,           0,           0,           0
 3.6308e+06,  7.9433e+06,           0,           0,           0,           0
 7.9433e+06,  1.7378e+07,           0,           0,           0,           0
 1.7378e+07,  3.8019e+07,           0,           0,           0,           0
 3.8019e+07,  8.3176e+07,           0,           0,           0,           0
 8.3176e+07,  1.8197e+08,           0,           0,           0,           0
 1.8197e+08,  3.9811e+08,           0,           0,           0,           0
 3.9811e+08,  8.7096e+08,           0,           0,           0,           0
 8.7096e+08,  1.9055e+09,           0,           0,           0,           0
 1.9055e+09,  4.1687e+09,           0,           0,           0,           0
 4.1687e+09,  9.1201e+09,           0,           0,           0,           0
 9.1201e+09,  1.9953e+10,           0,           0,           0,           0
